Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
sheer socks,#REF!,#REF!,Green,No,600,150,23,Green,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,3,No,For sale,1.0.0,Yes,SocksTexSeethrough3,886,9930,j7pziPZTkZveBAuPv
sheer socks,#REF!,#REF!,Olive,No,600,150,23,Green,Green,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,4,No,For sale,1.0.0,Yes,SocksTexSeethrough4,886,9931,WNq5e8Fxyh8xiXGQx
sheer socks,#REF!,#REF!,Blue,No,600,150,23,Blue,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,5,No,For sale,1.0.0,Yes,SocksTexSeethrough0,886,5812,nMjTv2ajZrHaFzWcJ
sheer socks,#REF!,#REF!,Brown,No,600,150,23,Brown,Brown,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Elegant,Cute,everyday; formal; party,6,No,For sale,1.0.0,Yes,SocksTexSeethrough2,886,9929,Yg79sKrkCuNmim6Lh
simple knee-high socks,#REF!,#REF!,White,No,600,150,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,1,No,For sale,1.0.0,Yes,SocksTexSimpleknee1,1189,12182,XtJFPeWuftyf2oPz4
simple knee-high socks,#REF!,#REF!,Red,No,600,150,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,2,No,For sale,1.0.0,Yes,SocksTexSimpleknee2,1189,12183,RGA5qnS5QpyYE9YMo
simple knee-high socks,#REF!,#REF!,Pink,No,600,150,23,Pink,Pink,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,3,No,For sale,1.0.0,Yes,SocksTexSimpleknee0,1189,12175,zFnCYaxy784dqgR64
simple knee-high socks,#REF!,#REF!,Blue,No,600,150,23,Aqua,Aqua,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday,4,No,For sale,1.0.0,Yes,SocksTexSimpleknee3,1189,12184,SxXnBrRAxfq3x28sc
simple-accent socks,#REF!,#REF!,White,No,720,180,51,White,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,Summer,Free,Simple,Simple,everyday; formal,1,No,For sale,1.0.0,Yes,SocksTexOnepoint2,624,9083,oDiizez3yxj6HtyQr
simple-accent socks,#REF!,#REF!,Gray,No,720,180,51,Gray,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,2,No,For sale,1.0.0,Yes,SocksTexOnepoint3,624,9084,og9QPp6jXLwv9RfEZ
simple-accent socks,#REF!,#REF!,Black,No,720,180,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,3,No,For sale,1.0.0,Yes,SocksTexOnepoint1,624,9082,aF6MoJRq25nmozuqJ
simple-accent socks,#REF!,#REF!,Red,No,720,180,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,4,No,For sale,1.0.0,Yes,SocksTexOnepoint6,624,9087,4sozM46zqJys5bcFt
simple-accent socks,#REF!,#REF!,Pink,No,720,180,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,5,No,For sale,1.0.0,Yes,SocksTexOnepoint7,624,9088,ZKHg7YC8qTrpLm76X
simple-accent socks,#REF!,#REF!,Orange,No,720,180,51,Orange,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,All Year,Free,Simple,Simple,everyday; formal,6,No,For sale,1.0.0,Yes,SocksTexOnepoint5,624,9086,AYXDKak7MRoKKJ24J
simple-accent socks,#REF!,#REF!,Navy blue,No,720,180,51,Blue,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,Summer,Free,Simple,Simple,everyday; formal,7,No,For sale,1.0.0,Yes,SocksTexOnepoint0,624,5200,pXiEbRv6KpRzR2HhF
simple-accent socks,#REF!,#REF!,Blue,No,720,180,51,Blue,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; formal,8,No,For sale,1.0.0,Yes,SocksTexOnepoint4,624,9085,4odTg8BmPySYZensZ
soccer socks,#REF!,#REF!,White,No,800,200,23,White,Black,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,1,No,For sale,1.0.0,Yes,SocksTexFootball6,609,9978,y72GvNAoswc8fgK6p
soccer socks,#REF!,#REF!,Black,No,800,200,23,Black,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,2,No,For sale,1.0.0,Yes,SocksTexFootball4,609,9976,kSEJpobnFBFviu4sX
soccer socks,#REF!,#REF!,Red,No,800,200,23,Red,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,3,No,For sale,1.0.0,Yes,SocksTexFootball1,609,9973,4QejjPC38oza2u98X
soccer socks,#REF!,#REF!,Orange,No,800,200,23,Orange,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,4,No,For sale,1.0.0,Yes,SocksTexFootball5,609,9977,tsnTTCg9bosbBLXpS
soccer socks,#REF!,#REF!,Green,No,800,200,23,Green,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,5,No,For sale,1.0.0,Yes,SocksTexFootball2,609,9974,zbWuXc2n8WYG7rnNY
soccer socks,#REF!,#REF!,Light blue,No,800,200,23,Aqua,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,6,No,For sale,1.0.0,Yes,SocksTexFootball3,609,9975,Mk4mRFChWdZxYsqcu
soccer socks,#REF!,#REF!,Blue,No,800,200,23,Blue,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,sporty; work,7,No,For sale,1.0.0,Yes,SocksTexFootball0,609,5177,xwcWvpsyxDjwwF7jt
spider-web tights,#REF!,#REF!,White,No,720,180,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Cool,Cool,goth; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexSpider1,627,9671,Q8ktndrSuTbgX4GWP
spider-web tights,#REF!,#REF!,Black,No,720,180,23,Black,Black,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Cool,Cool,goth; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexSpider0,627,5203,SR5g7wLo5uvQ9TaYe
spider-web tights,#REF!,#REF!,Orange,No,720,180,23,Orange,Orange,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Cool,Cool,goth; party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexSpider2,627,9672,vbFcKTrEoZZ4EjYWC
spider-web tights,#REF!,#REF!,Purple,No,720,180,23,Purple,Purple,1x1,NA,NA,Kicks; Kicks' Co-op,,Fall (shopping),Yes,Fall,Autumn,NA,Free,Cool,Cool,goth; party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexSpider3,627,9673,8GMMKmgvcPFx5z4sK
stockings,#REF!,#REF!,White,No,480,120,51,White,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Simple,everyday; work,1,No,For sale,1.0.0,Yes,SocksTexTights2,47,9656,psXxbMdjsh7D9tHpQ
stockings,#REF!,#REF!,Gray,No,480,120,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Simple,everyday; work,2,No,For sale,1.0.0,Yes,SocksTexTights1,47,9655,LcGtPT8D5FAwyTDeH
stockings,#REF!,#REF!,Black,No,480,120,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Simple,everyday; work,3,No,For sale,1.0.0,Yes,SocksTexTights0,47,3095,2uXpSKSXayL8rWmwq
stockings,#REF!,#REF!,Brown,No,480,120,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Simple,Simple,everyday; work,4,No,For sale,1.0.0,Yes,SocksTexTights3,47,9657,GnwPZXALfY7WD3FZh
stockings,#REF!,#REF!,Beige,No,480,120,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Simple,Simple,everyday; work,5,No,For sale,1.0.0,Yes,SocksTexTights4,47,9658,BBH3W3NDeZqwSizDY
stretch leggings,#REF!,#REF!,White,No,450,112,51,White,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,SocksTexLeggings3,538,9778,ERLTKc3eKLSNLN9eZ
stretch leggings,#REF!,#REF!,Gray,No,450,112,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,SocksTexLeggings1,538,9776,6H8evYPQyriD32JQg
stretch leggings,#REF!,#REF!,Dark gray,No,450,112,51,Gray,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,SocksTexLeggings2,538,9777,KSfWAQcAE6BqrYSRP
stretch leggings,#REF!,#REF!,Black,No,450,112,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,SocksTexLeggings4,538,9779,jW9cCN469obn7jucv
stretch leggings,#REF!,#REF!,Green,No,450,112,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Simple,Simple,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,SocksTexLeggings6,538,9781,9Z3ddEpG4AYFQxaEj
stretch leggings,#REF!,#REF!,Navy blue,No,450,112,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,SocksTexLeggings0,538,4744,ixedzMQJwA7Zif56r
stretch leggings,#REF!,#REF!,Brown,No,450,112,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy; sporty,7,No,For sale,1.0.0,Yes,SocksTexLeggings5,538,9780,SHRKAQav7w9yMQPag
striped socks,#REF!,#REF!,Monotone,No,600,150,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,SocksTexBorder0,623,5199,t9tggbKqbrE7cm7ZY
striped socks,#REF!,#REF!,Red,No,600,150,51,Red,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,SocksTexBorder5,623,9999,2ECQP2p6gd3d2Xiqq
striped socks,#REF!,#REF!,Orange,No,600,150,51,Orange,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,SocksTexBorder4,623,9998,EoL5z2pvu3WkYoENu
striped socks,#REF!,#REF!,Yellow,No,600,150,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,SocksTexBorder3,623,9997,LxMR9hdCLhn7g2Y9D
striped socks,#REF!,#REF!,Green,No,600,150,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,5,No,For sale,1.0.0,Yes,SocksTexBorder2,623,9996,qSyP6Jt6tHYQR3vEN
striped socks,#REF!,#REF!,Light blue,No,600,150,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,6,No,For sale,1.0.0,Yes,SocksTexBorder1,623,6902,rbnvg68hfQu4YFrWn
striped socks,#REF!,#REF!,Blue,No,600,150,51,Blue,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,7,No,For sale,1.0.0,Yes,SocksTexBorder7,623,10001,v4aS6bX6iZQm5vbzM
striped socks,#REF!,#REF!,Purple,No,600,150,51,Purple,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; comfy,8,No,For sale,1.0.0,Yes,SocksTexBorder6,623,10000,XXHrJMsWnq2SuvFGz
striped tights,#REF!,#REF!,Gray,No,720,180,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexStripe1,927,9937,fCNB87FXmS7cJJtkQ
striped tights,#REF!,#REF!,Red,No,720,180,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexStripe0,927,6045,PNMohFRGwDWXGQ7r9
striped tights,#REF!,#REF!,Pink,No,720,180,51,Pink,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexStripe2,927,9938,GjSvq9AEsbSj4L4ct
striped tights,#REF!,#REF!,Orange,No,720,180,51,Orange,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexStripe7,927,9943,MFxpesNYcvptjTHHY
striped tights,#REF!,#REF!,Yellow,No,720,180,51,Yellow,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,5,No,For sale,1.0.0,Yes,SocksTexStripe4,927,9940,bxoHZt9xhQQAWnk6e
striped tights,#REF!,#REF!,Green,No,720,180,51,Green,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,6,No,For sale,1.0.0,Yes,SocksTexStripe6,927,9942,vx83ey5MNpgbkw7d8
striped tights,#REF!,#REF!,Light blue,No,720,180,51,Aqua,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,7,No,For sale,1.0.0,Yes,SocksTexStripe3,927,9939,ascM9HQW8zQ836QHZ
striped tights,#REF!,#REF!,Purple,No,720,180,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Gorgeous,party; theatrical,8,No,For sale,1.0.0,Yes,SocksTexStripe5,927,9941,xjPhMuuZLe7g5nQux
tabi,#REF!,#REF!,White,No,1200,300,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal; party,1,No,For sale,1.0.0,Yes,SocksTexTabi0,543,4749,KfRLgXY6TYdMTrS8A
tabi,#REF!,#REF!,Black,No,1200,300,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal; party,2,No,For sale,1.0.0,Yes,SocksTexTabi1,543,8929,iph2HdeGDjsBYj8Yx
tabi,#REF!,#REF!,Navy blue,No,1200,300,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal; party,3,No,For sale,1.0.0,Yes,SocksTexTabi2,543,8930,brQgmrTHCaRLuxPrt
terry-cloth socks,#REF!,#REF!,Gray,No,600,150,51,Gray,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,1,No,For sale,1.0.0,Yes,SocksTexFluffy6,613,9984,oWyAYb3Tm9QD65J8v
terry-cloth socks,#REF!,#REF!,Red,No,600,150,51,Red,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,2,No,For sale,1.0.0,Yes,SocksTexFluffy5,613,9983,bQKLrkboL3tGTmJ5i
terry-cloth socks,#REF!,#REF!,Pink,No,600,150,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,3,No,For sale,1.0.0,Yes,SocksTexFluffy0,613,5181,zG2c5nGSwNAtEYA24
terry-cloth socks,#REF!,#REF!,Green,No,600,150,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,4,No,For sale,1.0.0,Yes,SocksTexFluffy3,613,9981,J4oqoEe8hyEz9qBob
terry-cloth socks,#REF!,#REF!,Blue,No,600,150,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,5,No,For sale,1.0.0,Yes,SocksTexFluffy2,613,9980,hygdPjz55qgkjrdxz
terry-cloth socks,#REF!,#REF!,Purple,No,600,150,51,Purple,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,6,No,For sale,1.0.0,Yes,SocksTexFluffy1,613,9979,kSPNXN3pQosJcuwgG
terry-cloth socks,#REF!,#REF!,Beige,No,600,150,51,Beige,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,7,No,For sale,1.0.0,Yes,SocksTexFluffy4,613,9982,wtcZP59Bep5AdBvnW
tube socks,#REF!,#REF!,Red,No,480,120,51,White,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,SocksTexLine3,540,9968,R5s3b5xWWYSfshCR2
tube socks,#REF!,#REF!,Orange,No,480,120,51,White,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Simple,Active,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,SocksTexLine1,540,9966,uKZ6dMzWnvFWRds6j
tube socks,#REF!,#REF!,Green,No,480,120,51,White,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,SocksTexLine2,540,9967,jSogLE7tMPqgbgYqm
tube socks,#REF!,#REF!,Blue,No,480,120,51,White,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,SocksTexLine0,540,4746,xoupDJWYgiuYScJjP
tube socks,#REF!,#REF!,Berry red,No,480,120,51,Gray,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,SocksTexLine5,540,9970,5KWePAFBtAZXKMZk2
tube socks,#REF!,#REF!,Dark green,No,480,120,51,Gray,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,SocksTexLine6,540,9971,t9Q2Hk6RbHFt7ph5t
tube socks,#REF!,#REF!,Navy blue,No,480,120,51,Gray,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,7,No,For sale,1.0.0,Yes,SocksTexLine4,540,9969,BuvT97X2dh9FY2BYf
tube socks,#REF!,#REF!,Purple,No,480,120,51,Gray,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Active,everyday; outdoorsy; sporty,8,No,For sale,1.0.0,Yes,SocksTexLine7,540,9972,PnoczFigxSjbCZwA2
ultra no-show socks,#REF!,#REF!,White,No,480,120,51,White,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,SocksTexFootcover7,600,10016,oMaoadYMsSq69Wwim
ultra no-show socks,#REF!,#REF!,Black,No,480,120,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,SocksTexFootcover6,600,10015,oCkrAgFbomNriMJY3
ultra no-show socks,#REF!,#REF!,Pink,No,480,120,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,SocksTexFootcover1,600,10010,2ifRj79NaD3X4wXAR
ultra no-show socks,#REF!,#REF!,Olive,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,SocksTexFootcover3,600,10012,rQG8qATgfDzfi392j
ultra no-show socks,#REF!,#REF!,Green,No,480,120,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,SocksTexFootcover4,600,10013,wKeAGu8o4PcjQ47EF
ultra no-show socks,#REF!,#REF!,Blue,No,480,120,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,SocksTexFootcover0,600,5167,EMiBarZr7cxvEFmmF
ultra no-show socks,#REF!,#REF!,Purple,No,480,120,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,7,No,For sale,1.0.0,Yes,SocksTexFootcover5,600,10014,2KsDq7dXnzAhT6YqC
ultra no-show socks,#REF!,#REF!,Brown,No,480,120,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Simple,Active,everyday; outdoorsy; sporty,8,No,For sale,1.0.0,Yes,SocksTexFootcover2,600,10011,ddE25Lais494tdxrR
vivid leggings,#REF!,#REF!,Red,No,450,112,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,1,No,For sale,1.0.0,Yes,SocksTexVividleggings2,1053,9802,srfYPBLHS6M55HMho
vivid leggings,#REF!,#REF!,Pink,No,450,112,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,2,No,For sale,1.0.0,Yes,SocksTexVividleggings3,1053,9803,hPKNndPanerKb6ZNS
vivid leggings,#REF!,#REF!,Orange,No,450,112,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,3,No,For sale,1.0.0,Yes,SocksTexVividleggings7,1053,9807,yanC6fx5Xfpr7ihup
vivid leggings,#REF!,#REF!,Yellow,No,450,112,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,outdoorsy; party; theatrical,4,No,For sale,1.0.0,Yes,SocksTexVividleggings5,1053,9805,4NsYzSi2uTXWPcfS9
