Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
pleather sneakers (Orange),Orange,False,700,175,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeathersneker7.png,"['Soleil', 'Nana', 'Tasha']"
pleather sneakers (Yellow),Yellow,False,700,175,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeathersneker5.png,"['Soleil', 'Nana']"
pleather sneakers (Green),Green,False,700,175,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeathersneker3.png,"['Soleil', 'Nana']"
pleather sneakers (Light blue),Light blue,False,700,175,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeathersneker6.png,"['Soleil', 'Nana']"
pleather sneakers (Blue),Blue,False,700,175,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLeathersneker4.png,"['Soleil', 'Nana']"
pom-pom boots (Black),Black,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles6.png,['Margie']
pom-pom boots (Red),Red,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles1.png,['Margie']
pom-pom boots (Pink),Pink,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles0.png,['Margie']
pom-pom boots (Yellow),Yellow,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles2.png,['Margie']
pom-pom boots (Green),Green,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles4.png,['Margie']
pom-pom boots (Blue),Blue,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles5.png,['Margie']
pom-pom boots (Purple),Purple,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBobbles3.png,['Margie']
Pompompurin boots,,False,1400,350,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,Promotion,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneePurin0.png,['Marty']
power boots (Black),Black,False,3150,787,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneePowered3.png,"['Biff', 'Agent S']"
power boots (Red),Red,False,3150,787,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneePowered0.png,"['Biff', 'Agent S']"
power boots (Green),Green,False,3150,787,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneePowered2.png,"['Biff', 'Agent S']"
power boots (Blue),Blue,False,3150,787,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneePowered1.png,"['Biff', 'Agent S']"
Princess Peach shoes,,False,2400,600,Nook Shopping Promotion,Not available before March 1st 2021,Promotion,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutPeach0.png,From player catalog after 27th home
rain boots (Black),Black,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots7.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Red),Red,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots5.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Pink),Pink,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots4.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Yellow),Yellow,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots0.png,"['Beardo', 'Tammy', 'Boots', 'Victoria', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Green),Green,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots1.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Blue),Blue,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots2.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Purple),Purple,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots3.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
rain boots (Beige),Beige,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRainboots6.png,"['Beardo', 'Tammy', 'Boots', 'Chadder', 'Cube', 'Dotty', 'Bonbon']"
recycled boots,,True,,40,Crafting,,Not for sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRecyclingboots0.png,"['Boots', 'Dom']"
restroom slippers (Red),Red,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutToilet1.png,['Hugh']
restroom slippers (Pink),Pink,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutToilet4.png,['Hugh']
restroom slippers (Green),Green,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutToilet2.png,['Hugh']
restroom slippers (Light blue),Light blue,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutToilet3.png,['Hugh']
restroom slippers (Navy blue),Navy blue,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutToilet0.png,['Hugh']
ribbon sandals (White),White,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon1.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
ribbon sandals (Beige),Beige,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon7.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
ribbon sandals (Black),Black,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon6.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
ribbon sandals (Berry red),Berry red,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon5.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
ribbon sandals (Pink),Pink,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon2.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
ribbon sandals (Yellow),Yellow,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon3.png,"['Snooty', 'Tutu', 'Margie', 'Victoria', 'Francine']"
ribbon sandals (Green),Green,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon4.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
ribbon sandals (Blue),Blue,False,1300,325,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalRibbon0.png,"['Snooty', 'Tutu', 'Margie', 'Francine']"
rubber-toe high tops (Ivory),Ivory,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe6.png,['Bitty']
rubber-toe high tops (Black),Black,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe7.png,['Bitty']
rubber-toe high tops (Berry red),Berry red,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe4.png,['Bitty']
rubber-toe high tops (Pink),Pink,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe3.png,['Bitty']
rubber-toe high tops (Coral),Coral,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe5.png,"['Bitty', 'Tasha']"
rubber-toe high tops (Olive),Olive,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe1.png,['Bitty']
rubber-toe high tops (Blue),Blue,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe0.png,['Bitty']
rubber-toe high tops (Beige),Beige,False,1260,315,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutRubbertoe2.png,['Bitty']
rubber-toe sneakers (Black),Black,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe7.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Red),Red,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe4.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Pink),Pink,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe5.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Yellow),Yellow,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe2.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Green),Green,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe1.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Light blue),Light blue,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe3.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Blue),Blue,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe6.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
rubber-toe sneakers (Purple),Purple,False,1080,270,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutRubbertoe0.png,"['Peck', 'Biskit', 'Louie', 'Bree']"
samurai greaves (White),White,False,4300,1075,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLegguard3.png,"['Walt', 'Agent S']"
samurai greaves (Black),Black,False,4300,1075,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLegguard1.png,"['Walt', 'Agent S']"
samurai greaves (Red),Red,False,4300,1075,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLegguard0.png,"['Walt', 'Agent S']"
samurai greaves (Golden yellow),Golden yellow,False,4300,1075,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLegguard4.png,"['Walt', 'Agent S']"
samurai greaves (Blue),Blue,False,4300,1075,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeLegguard2.png,"['Walt', 'Agent S']"
shamrock shoes,,False,1680,420,Able Sisters,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutShamrock0.png,From player catalog after 27th home
shiny bow platform shoes (White),White,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita5.png,"['Lucy', 'Muffy']"
shiny bow platform shoes (Black),Black,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita1.png,"['Lucy', 'Muffy']"
shiny bow platform shoes (Red),Red,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita2.png,"['Lucy', 'Muffy']"
shiny bow platform shoes (Pink),Pink,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita0.png,"['Lucy', 'Muffy']"
shiny bow platform shoes (Light blue),Light blue,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita4.png,"['Lucy', 'Muffy']"
shiny bow platform shoes (Purple),Purple,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita3.png,"['Lucy', 'Muffy']"
shiny bow platform shoes (Light purple),Light purple,False,2400,600,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutLolita6.png,"['Lucy', 'Muffy']"
shower sandals (White),White,False,350,87,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalShower1.png,"['Marcel', 'Buck', 'Gwen', 'Cobb']"
shower sandals (Black),Black,False,350,87,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalShower0.png,"['Marcel', 'Buck', 'Gwen', 'Cobb']"
shower sandals (Red),Red,False,350,87,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalShower3.png,"['Marcel', 'Buck', 'Gwen', 'Cobb']"
shower sandals (Gold),Gold,False,350,87,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalShower2.png,"['Marcel', 'Buck', 'Gwen', 'Cobb']"
shower sandals (Blue),Blue,False,350,87,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalShower4.png,"['Marcel', 'Buck', 'Gwen', 'Cobb']"
ski boots (White),White,False,1800,450,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSki0.png,"['Hans', 'Bianca']"
ski boots (Red),Red,False,1800,450,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSki2.png,"['Hans', 'Bianca']"
ski boots (Orange),Orange,False,1800,450,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSki1.png,"['Hans', 'Bianca']"
ski boots (Lime),Lime,False,1800,450,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSki3.png,"['Hans', 'Bianca']"
ski boots (Light blue),Light blue,False,1800,450,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSki4.png,"['Hans', 'Bianca']"
ski boots (Purple),Purple,False,1800,450,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSki5.png,"['Hans', 'Bianca']"
sky-egg shoes,,True,,800,Crafting,,Not for sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEggsky0.png,From player catalog after 27th home
slip-on loafers (White),White,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon6.png,"['Ketchup', 'Aurora', 'Sally']"
slip-on loafers (Black),Black,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon4.png,"['Rod', 'Aurora', 'Sally']"
slip-on loafers (Red),Red,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon1.png,"['Ketchup', 'Aurora', 'Sally']"
slip-on loafers (Yellow),Yellow,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon0.png,"['Aurora', 'Sally']"
slip-on loafers (Green),Green,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon3.png,"['Aurora', 'Sally']"
slip-on loafers (Light blue),Light blue,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon5.png,"['Aurora', 'Sally']"
slip-on loafers (Blue),Blue,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon2.png,"['Aurora', 'Sally']"
slip-on loafers (Beige),Beige,False,490,122,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipon7.png,"['Aurora', 'Sally']"
slip-on sandals (Black),Black,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin2.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Red),Red,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin5.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Pink),Pink,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin3.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Orange),Orange,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin6.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Lime),Lime,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin1.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Light blue),Light blue,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin0.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Navy blue),Navy blue,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin4.png,"['Chow', 'Bam', 'Pompom']"
slip-on sandals (Purple),Purple,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalResin7.png,"['Chow', 'Bam', 'Pompom']"
slip-on school shoes (Red),Red,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSchool0.png,"['Deena', 'Al']"
slip-on school shoes (Pink),Pink,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSchool4.png,"['Deena', 'Al']"
slip-on school shoes (Yellow),Yellow,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSchool3.png,"['Deena', 'Al']"
slip-on school shoes (Green),Green,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSchool2.png,"['Deena', 'Al']"
slip-on school shoes (Blue),Blue,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSchool1.png,"['Deena', 'Al']"
slippers (White),White,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper2.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Gray),Gray,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper0.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Black),Black,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper1.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Red),Red,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper6.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Pink),Pink,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper3.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Yellow),Yellow,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper7.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Green),Green,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper4.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
slippers (Blue),Blue,False,350,87,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSlipper5.png,"['Olivia', 'Ava', 'Zell', 'Bruce', 'Cleo', 'Ozzie', 'Lionel', 'Ricky']"
space boots,,False,4300,1075,Kicks; Kicks' Co-op,,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesKneeSpaceWhite.png,"['Benedict', 'Phil', 'Sterling', 'Mira']"
sporty sandals (Red),Red,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalSports0.png,"['T-Bone', 'Coach', 'Bud']"
sporty sandals (Pink),Pink,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalSports5.png,"['T-Bone', 'Coach', 'Bud']"
sporty sandals (Olive),Olive,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalSports1.png,"['T-Bone', 'Coach', 'Bud']"
sporty sandals (Green),Green,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalSports4.png,"['T-Bone', 'Coach', 'Bud']"
sporty sandals (Gray),Gray,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalSports7.png,"['T-Bone', 'Coach', 'Bud']"
sporty sandals (Blue),Blue,False,1300,325,Able Sisters,Available from Able Sisters shop only,For sale,clothing,shoes,False,False,https://acnhcdn.com/latest/FtrIcon/ShoesSandalSports2.png,"['T-Bone', 'Coach', 'Bud']"
